Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\MenuStripEx.cs,34,12,P:System.Windows.Forms.Message.Result,,,,,m.Result = (IntPtr)NativeConstants.MaActivate;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\MenuStripEx.cs,30,8,P:System.Windows.Forms.Message.Result,,,,,if (ClickThrough &&              m.Msg == NativeConstants.WmMouseActivate &&              m.Result == (IntPtr)NativeConstants.MaActivateAndEat)          {              m.Result = (IntPtr)NativeConstants.MaActivate;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\MenuStripEx.cs,30,8,P:System.Windows.Forms.Message.Msg,,,,,if (ClickThrough &&              m.Msg == NativeConstants.WmMouseActivate &&              m.Result == (IntPtr)NativeConstants.MaActivateAndEat)          {              m.Result = (IntPtr)NativeConstants.MaActivate;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\MenuStripEx.cs,28,8,M:System.Windows.Forms.MenuStrip.WndProc(System.Windows.Forms.Message@),,,,,base.WndProc(ref m);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\MenuStripEx.cs,12,29,M:System.Windows.Forms.MenuStrip.#ctor,,,,,MenuStrip
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\MenuStripEx.cs,12,29,T:System.Windows.Forms.MenuStrip,,,,,MenuStrip
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,118,4,T:System.Windows.Forms.DataGridViewCellMouseEventArgs,,,,,protected override void OnColumnHeaderMouseClick(DataGridViewCellMouseEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,143,12,P:System.Windows.Forms.DataGridViewCellMouseEventArgs.ColumnIndex,,,,,_lastSortedColumn = Columns[e.ColumnIndex];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,143,12,T:System.Windows.Forms.DataGridViewColumnCollection,,,,,_lastSortedColumn = Columns[e.ColumnIndex];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,143,12,P:System.Windows.Forms.DataGridView.Columns,,,,,_lastSortedColumn = Columns[e.ColumnIndex];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,143,12,T:System.Windows.Forms.DataGridViewColumn,,,,,_lastSortedColumn = Columns[e.ColumnIndex];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,143,12,P:System.Windows.Forms.DataGridViewColumnCollection.Item(System.Int32),,,,,_lastSortedColumn = Columns[e.ColumnIndex];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,143,12,T:System.Windows.Forms.DataGridViewColumn,,,,,_lastSortedColumn = Columns[e.ColumnIndex];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,137,16,T:System.Windows.Forms.DataGridViewColumn,,,,,_lastSortedColumn = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,132,24,T:System.Windows.Forms.Application,,,,,Application.DoEvents();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,132,24,M:System.Windows.Forms.Application.DoEvents,,,,,Application.DoEvents();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,129,16,M:System.Windows.Forms.Control.BeginInvoke(System.Delegate),,,,,BeginInvoke(                      (MethodInvoker)delegate ()                      {                          Application.DoEvents();                          ClearSort?.Invoke();                      });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,122,8,T:System.Windows.Forms.DataGridViewColumn,,,,,if (SortedColumn == _lastSortedColumn)          {              _currentSortState++;                // After sorting twice (ascending then descending) clear the sort              if (_currentSortState > 2)              {                  BeginInvoke(                      (MethodInvoker)delegate ()                      {                          Application.DoEvents();                          ClearSort?.Invoke();                      });                    _currentSortState = 0;                  _lastSortedColumn = null;              }          }          else          {              _currentSortState = 1;              _lastSortedColumn = Columns[e.ColumnIndex];          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,122,8,T:System.Windows.Forms.DataGridViewColumn,,,,,if (SortedColumn == _lastSortedColumn)          {              _currentSortState++;                // After sorting twice (ascending then descending) clear the sort              if (_currentSortState > 2)              {                  BeginInvoke(                      (MethodInvoker)delegate ()                      {                          Application.DoEvents();                          ClearSort?.Invoke();                      });                    _currentSortState = 0;                  _lastSortedColumn = null;              }          }          else          {              _currentSortState = 1;              _lastSortedColumn = Columns[e.ColumnIndex];          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,122,8,P:System.Windows.Forms.DataGridView.SortedColumn,,,,,if (SortedColumn == _lastSortedColumn)          {              _currentSortState++;                // After sorting twice (ascending then descending) clear the sort              if (_currentSortState > 2)              {                  BeginInvoke(                      (MethodInvoker)delegate ()                      {                          Application.DoEvents();                          ClearSort?.Invoke();                      });                    _currentSortState = 0;                  _lastSortedColumn = null;              }          }          else          {              _currentSortState = 1;              _lastSortedColumn = Columns[e.ColumnIndex];          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,120,8,M:System.Windows.Forms.DataGridView.OnColumnHeaderMouseClick(System.Windows.Forms.DataGridViewCellMouseEventArgs),,,,,base.OnColumnHeaderMouseClick(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,92,4,T:System.Windows.Forms.DataGridViewCellFormattingEventArgs,,,,,protected override void OnCellFormatting(DataGridViewCellFormattingEventArgs e)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,114,8,M:System.Windows.Forms.DataGridView.OnCellFormatting(System.Windows.Forms.DataGridViewCellFormattingEventArgs),,,,,base.OnCellFormatting(e);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,110,16,T:System.Windows.Forms.DataGridViewCellStyle,,,,,e.CellStyle.BackColor = !entry.Valid ? Color.LightPink : Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,110,16,P:System.Windows.Forms.DataGridViewCellFormattingEventArgs.CellStyle,,,,,e.CellStyle.BackColor = !entry.Valid ? Color.LightPink : Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,110,16,P:System.Windows.Forms.DataGridViewCellStyle.BackColor,,,,,e.CellStyle.BackColor = !entry.Valid ? Color.LightPink : Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,106,16,T:System.Windows.Forms.DataGridViewCellStyle,,,,,e.CellStyle.ForeColor = Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,106,16,P:System.Windows.Forms.DataGridViewCellFormattingEventArgs.CellStyle,,,,,e.CellStyle.ForeColor = Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,106,16,P:System.Windows.Forms.DataGridViewCellStyle.ForeColor,,,,,e.CellStyle.ForeColor = Color.White;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,105,16,T:System.Windows.Forms.DataGridViewCellStyle,,,,,e.CellStyle.BackColor = Color.Gray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,105,16,P:System.Windows.Forms.DataGridViewCellFormattingEventArgs.CellStyle,,,,,e.CellStyle.BackColor = Color.Gray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,105,16,P:System.Windows.Forms.DataGridViewCellStyle.BackColor,,,,,e.CellStyle.BackColor = Color.Gray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,101,16,T:System.Windows.Forms.DataGridViewCellStyle,,,,,e.CellStyle.BackColor = Color.LightGray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,101,16,P:System.Windows.Forms.DataGridViewCellFormattingEventArgs.CellStyle,,,,,e.CellStyle.BackColor = Color.LightGray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,101,16,P:System.Windows.Forms.DataGridViewCellStyle.BackColor,,,,,e.CellStyle.BackColor = Color.LightGray;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,94,8,P:System.Windows.Forms.DataGridViewCellFormattingEventArgs.RowIndex,,,,,var viewObject = Rows[e.RowIndex].DataBoundItem as ObjectView<HostsEntry>;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,94,8,T:System.Windows.Forms.DataGridViewRowCollection,,,,,var viewObject = Rows[e.RowIndex].DataBoundItem as ObjectView<HostsEntry>;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,94,8,P:System.Windows.Forms.DataGridView.Rows,,,,,var viewObject = Rows[e.RowIndex].DataBoundItem as ObjectView<HostsEntry>;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,94,8,T:System.Windows.Forms.DataGridViewRow,,,,,var viewObject = Rows[e.RowIndex].DataBoundItem as ObjectView<HostsEntry>;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,94,8,P:System.Windows.Forms.DataGridViewRowCollection.Item(System.Int32),,,,,var viewObject = Rows[e.RowIndex].DataBoundItem as ObjectView<HostsEntry>;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,94,8,P:System.Windows.Forms.DataGridViewRow.DataBoundItem,,,,,var viewObject = Rows[e.RowIndex].DataBoundItem as ObjectView<HostsEntry>;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,87,12,T:System.Windows.Forms.DataGridViewDataErrorContexts,,,,,CommitEdit(DataGridViewDataErrorContexts.Commit);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,87,12,T:System.Windows.Forms.DataGridViewDataErrorContexts,,,,,CommitEdit(DataGridViewDataErrorContexts.Commit);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,87,12,F:System.Windows.Forms.DataGridViewDataErrorContexts.Commit,,,,,CommitEdit(DataGridViewDataErrorContexts.Commit);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\Controls\HostsEntryDataGridView.cs,87,12,M:System.Windows.Forms.DataGridView.CommitEdit(System.Windows.Forms.DataGridViewDataErrorContexts),,,,,CommitEdit(DataGridViewDataErrorContexts.Commit);
